,"(1, 0.7)","(1, 0.85)","(1, 1.0)","(1, 1.15)","(1, 1.3)","(3, 0.7)","(3, 0.85)","(3, 1.0)","(3, 1.15)","(3, 1.3)","(6, 0.7)","(6, 0.85)","(6, 1.0)","(6, 1.15)","(6, 1.3)","(12, 0.7)","(12, 0.85)","(12, 1.0)","(12, 1.15)","(12, 1.3)","(24, 0.7)","(24, 0.85)","(24, 1.0)","(24, 1.15)","(24, 1.3)",Log Return,Skew,Slope
1,1.0051035817675358,1.0496383277910533,1.0858687220537804,1.0857127405802636,1.0817603255236128,1.0302439791625349,1.0523331948587415,1.0568265699612385,1.0150983719815447,0.9960711927113195,1.0536582254888047,1.004649067592221,1.0502054505413763,1.0368368839921205,1.0141469841625643,1.0149930052835325,1.0518204392146164,1.053361838123776,1.0068806931997785,1.019170870556591,1.0211847261211198,1.0364867770294173,1.0304646794735388,1.0009613024320294,1.005940497706902,-0.0,-0.024,-0.026
2,1.1271915877180418,1.1046234652629159,1.071279532314694,1.0520604582103685,1.0518902700626769,1.0325215004907746,1.0755614757881407,1.0394442539775177,1.0097027414943758,1.0188937196260737,0.9987292895454662,1.022993536154739,1.066877351606532,1.009685465100247,0.999188854375783,1.031972679612565,0.994578837305801,1.0105845312237889,0.986996331583247,0.969185371460592,1.0452141252392668,0.9935785700055089,1.0658331532469951,0.9992231036943618,1.0402482228575287,-0.0,-0.02,0.026
3,1.159342100550184,1.0725783342411148,1.1435293001416325,1.1064714294748605,1.104112326130861,1.0010077393437669,1.0164340660238032,1.0512097759412105,1.0433376675322474,1.0675670852969692,0.9998527468574042,1.0062521745873236,1.0629041168726698,1.003633693036756,1.0210828402229855,1.0216877976093635,0.9855212241572013,1.0505913766266228,1.0256240180599825,1.0104059981097304,1.0378187444276914,0.9778234841252176,1.0213164093101983,1.024374916214995,0.972268726024089,0.003,-0.045,-0.03
4,1.2615513146004578,1.1341065392127054,1.186223895711781,1.1814550421715329,1.1446218232943628,0.9748435886796964,1.0031801082844687,1.0521679588396773,1.016448167535173,1.0358604579287045,1.03366714197092,1.009926960191255,1.0967710451247479,0.99407793135565,1.044436327454167,1.0118713662248637,0.9990550295127488,1.0124435944788786,1.0089898630710612,0.9914004456079103,1.0135510720996446,1.0333634277872497,1.1014048116480242,1.0556788475236467,1.0727831632914506,-0.001,-0.008,0.049
5,1.1351787182002653,1.1862504326603496,1.1690090566060916,1.1482168792671312,1.1315638104516101,1.1415993924853958,1.0811897756886213,1.09175247354011,1.0931844248300437,1.0602301899272166,1.0216692198775519,0.9999046335699692,1.0697795372229382,1.0469246705379085,1.0271011722162775,1.0128585396829488,1.024345479478343,1.0482815366766225,1.0341639520920942,1.0174900681268293,1.0057098467333077,1.0088170024821654,1.070820293719662,0.9880270096950513,0.976420757842027,-0.005,-0.019,-0.021
6,1.1149070343761478,1.2655634915198162,1.2959800516938775,1.259115014263237,1.244563662545891,1.0399319219760876,1.0436490487314516,1.0929708385504422,1.0650723567124725,1.0891842482225318,1.0314665674251042,1.0371386510076073,1.0858858705945678,1.0447923789047897,1.0382257830305615,1.061679231271405,1.0029022916304382,1.0676243537559198,1.0279658562236462,1.0381419247814887,1.01169604878463,0.9986235512629104,1.0202305204548285,1.027961861780134,0.9835648304738582,0.003,-0.052,-0.073
7,1.2661610090149833,1.305488415747159,1.3878865855624865,1.3761551547379902,1.3447997502491835,1.0796809000539567,1.0926889476778245,1.1191064911859696,1.0965210418927922,1.106829033889251,1.0175250085100187,1.0456405825091426,1.0332058863180933,1.0329922416593702,0.9812396224935156,1.023741891545216,1.0463458754434034,1.0872158627280613,1.0419824953302756,1.04908270750355,0.9822111843956105,1.007295781863459,1.047859326402655,0.961278038310385,1.0195092476153094,-0.004,-0.043,-0.071
8,1.3681050843397957,1.3310867202750316,1.397759094395804,1.330818496684844,1.3597451795523958,1.0910752073757939,1.0657292774518363,1.1348721536821682,1.1329727628750719,1.1569839079926632,1.048236599770988,1.03748332915323,1.0413154463529106,1.0291390108672043,1.0442093017549443,1.000208634351321,1.0185149134985114,1.06422142524329,1.0332954933994527,1.016955698415368,0.9943964710271661,1.0407203782680803,1.0555318205681303,1.0587887523554906,1.0618239534780494,-0.005,-0.038,-0.079
9,1.3252007501205785,1.3273328165530014,1.374769352613573,1.330188371379657,1.2960638417431125,1.0442996996921108,1.1029286153872928,1.1388186270514302,1.129982168206129,1.1077584907476052,1.0005290247035497,1.067521955459614,1.0708272113001738,1.0327345614121328,1.0866164717913078,1.024859554309538,1.0341867151702242,1.0353682078547501,1.0473729742990563,1.0239876405619024,1.0426458386994637,0.9873512910673061,1.097738429910155,1.0119252807216874,0.9941236509443268,0.004,0.005,-0.041
10,1.4126724687130452,1.3868043949745754,1.3882692510265104,1.3437984584469356,1.3624056504762652,1.1854289064603718,1.1133780183618658,1.0922150445071201,1.1330830302244004,1.1175088729145015,1.0796655617558335,1.0498309796371932,1.0901561041752914,1.0161485075323322,1.0347334748033727,0.9981568280988287,1.0485570381005993,1.047119298482502,1.039743956283245,0.9903313916823343,0.9736589353940893,0.9765097961012844,1.0317534253316583,0.9672840803142151,1.0018187449071898,0.012,-0.003,-0.06
11,1.3810010331191873,1.4055314811675153,1.4464451664481126,1.4055928260391248,1.386339860047665,1.1504169074379955,1.0882951921523802,1.155866819090487,1.1421815042400016,1.1331300605124914,1.0823301014234668,1.062447874190246,1.094429376126838,1.0725751851123362,1.0512163265197942,1.0830760706449682,1.0423008960032747,1.0267280092871642,1.0470880391317845,1.023437942572549,1.0230085177778758,1.0409486326693933,1.058743567117961,1.0851911457961523,1.0981431584720163,0.004,0.018,-0.097
12,1.3988675853595562,1.4716366147519668,1.4339276509780543,1.4540974062688135,1.4248535235254909,1.2014931889288503,1.1187290680890456,1.1348742771207574,1.1521131590198135,1.1494196001369057,1.0579276904501673,1.0827784040902033,1.0916784146532488,1.0669173698205316,1.0747971842196709,1.003132152574067,1.0570258409123219,1.0776547977514668,0.9862375467804305,1.0338548190360866,1.0390345286055627,1.0203526434498869,1.0215048068035404,1.0525989149623034,1.0501539104608142,-0.009,-0.056,-0.113
13,1.4679633273361368,1.4499635697329147,1.4753144869777415,1.472397630431589,1.5223241003301697,1.1720903914014926,1.1766189906678648,1.202564675605358,1.164321629705904,1.1801291592148206,1.1047339240914171,1.060340030863566,1.1132245379376977,1.09679355088597,1.1089828867374527,1.063527564920146,1.0515516704072136,1.0669228937471833,1.0536567652096331,1.0505984710573517,1.0495890462583741,1.0362110849381259,1.0473582390767326,1.0072431713367076,1.0421021999013067,-0.007,-0.014,-0.155
14,1.488900674047795,1.4901021526173743,1.5318387331616625,1.5110271986780544,1.480470049132506,1.1204177971094496,1.1229224325421727,1.1520249829722309,1.095925603251826,1.0795587923893744,1.076817539955392,1.1005212165859726,1.1177462511810283,1.0364007466866882,1.0697942705226362,1.0342369454309832,1.0582567405350118,1.0740559610362153,1.0380726096562423,1.060316355071856,1.0603221282426565,1.0369299112130894,1.067603300463358,1.0066306645431167,0.9947555963387081,-0.006,-0.026,-0.084
15,1.50257636220584,1.5954630756029953,1.5829097407548958,1.569234151023863,1.5680582503190124,1.17639293563944,1.153572076378368,1.2466889680774946,1.1844837556421906,1.201693394777133,1.0392934399969873,1.0981932974770388,1.085842847406553,1.0557864666648809,1.051028540529641,1.04150005020822,1.0297426614431449,1.0847466279065476,1.0515907520399015,1.0262858511156547,1.0536007692135247,1.0006217303461402,1.0652168269634257,1.0471514808004194,1.0258163932712978,0.014,-0.044,-0.181
16,1.5056676464793073,1.5598427533370989,1.5512188842223538,1.489802067875151,1.485061236851132,1.239731440218661,1.1935619657570589,1.2395637830086572,1.204213061906201,1.236170446147134,1.064331168079731,1.0925294201194167,1.135908998728031,1.0834644860425047,1.1105501780371947,1.0595863675776824,1.0395957130013183,1.0715339987167534,1.0525313423227383,1.0432117077221654,1.0013360494264325,1.0446657747894783,1.0788659208191735,1.0254868085046422,1.0725748099365904,-0.013,-0.025,-0.161
17,1.5549330114157776,1.603995515898533,1.611961715146515,1.5970672723324812,1.5784757008397057,1.2269026583426976,1.1848644065737104,1.2280626277697548,1.1523103529360357,1.160476838019494,1.0873557800665203,1.0896912121697946,1.1542445841695226,1.1344076054551981,1.1198072213793437,1.0592961260160714,1.1008581885405215,1.09915826948396,1.060884942121955,1.0527683895353535,1.077154432818239,1.0289075520620317,1.076981153377762,1.0775584143911627,1.0399131395997705,0.003,-0.018,-0.151
18,1.6682845329601468,1.6521274582193783,1.6887715049820369,1.6327388628896171,1.6339221852954728,1.2137437202157217,1.1605658589691388,1.2337398259551262,1.1981021747843998,1.1973621309013271,1.1130704373645912,1.1708199476261343,1.209498158506247,1.1442933410256995,1.1675176539613465,1.0482049877041677,1.0593507662507415,1.0944206547246162,1.0556601102477443,1.0722485609055332,1.069298918372123,1.042074754274479,1.0345304753875497,1.046932447948859,1.0566652199028712,0.009,-0.037,-0.199
19,1.6603833622747854,1.6407728521817173,1.6905671291859756,1.6013924619298872,1.5856125895552142,1.2315247499931017,1.1917688265606428,1.292348436845889,1.229488146102233,1.2406047633471677,1.1259596146666395,1.1077454058492486,1.1315866948060715,1.1398083176471396,1.1332380460489833,1.0376464089857045,1.0617903529432717,1.1143895399851893,1.0648251435729383,1.10538666813052,1.0489428928627245,1.0651620227320653,1.0476721791619035,1.022073548679314,1.0523445490664747,-0.005,-0.051,-0.245
20,1.7273002920111167,1.7489018431813033,1.7339441031200047,1.6749406547089258,1.7485672437008688,1.2372782838106098,1.220451650618501,1.2844317902785685,1.2439612177161907,1.2458244952609634,1.05499430676168,1.0717014679669807,1.1091969298644557,1.080156179779824,1.103793174027115,1.1024520750092552,1.0716714877288258,1.0575841258621717,1.063278181215354,1.027665479968863,1.0161264112279242,1.00759930196449,1.0405517651590241,1.0346091973884204,1.0497499093635796,0.0,0.01,-0.244
21,1.7730027488932687,1.7566322690689669,1.7771504818531823,1.7372455482615476,1.7545446813975734,1.2683401982956262,1.2300518625509926,1.2511441410733355,1.2176616400395286,1.192578003239914,1.096574657235996,1.10446985944475,1.1458290741827912,1.0998281905026888,1.1322292274593542,1.1036302533485205,1.0976014478187497,1.1240470521829966,1.0589611900292983,1.0807130695054705,1.0565849836214132,1.0993832031151174,1.0823938774014579,1.027964624436774,1.040170167565067,0.007,-0.046,-0.169
22,1.8617637171367565,1.7923624717886972,1.814924334893304,1.8038659429915045,1.7843865388093076,1.2445255087271798,1.2335009596341544,1.2692736577931174,1.2527997533484252,1.2499772243433072,1.1911462910643775,1.098030610176331,1.1589831194214568,1.1017435357131655,1.1181336789741116,1.1065646403707836,1.0567325323790804,1.12560886934315,1.0583025595565514,1.0384499399894003,1.0558826734619502,1.0183327302889085,1.0578156491402924,1.0174240545396809,1.0049389109750255,0.006,-0.068,-0.211
23,1.7200542716519778,1.6257752594967756,1.7592230895435705,1.712680357214636,1.7877738628632618,1.2273195256749743,1.2730659704419145,1.3047267180340993,1.3059736486476554,1.2848071747319667,1.1461088956668206,1.1438476673844706,1.1769222991561255,1.1754451140058826,1.126945691817738,1.0914720402199283,1.103483568586731,1.1236034923625475,1.0905683301345155,1.0728569724846602,1.0638316938513912,1.049996883516734,1.0856704114687812,1.0459300274001033,1.0449659061301027,0.005,-0.027,-0.219
24,1.752856316902782,1.7619023826298696,1.7999590022267993,1.7563106897686593,1.7621201432959959,1.2764028614312473,1.2267804415133021,1.2653594046873273,1.2574866130107198,1.2464373516015763,1.1227357847569635,1.0992148681685128,1.1238335812262759,1.1452090512709878,1.1134571869309495,1.1074077397356752,1.093354595031238,1.1423731788660207,1.0864743577264682,1.120734052012898,1.052138495108896,1.0010279456441462,1.0518983048157065,1.0401394927054315,1.0167530621067966,-0.007,-0.052,-0.213
25,1.77364113012743,1.8598159386900202,1.9154668225982217,1.8699064321079002,1.8735111026586655,1.2562128790786335,1.255621954382388,1.2847432804926526,1.2356773153729215,1.218515960377827,1.104551293061692,1.1397617412768468,1.2027511917824452,1.1565442652923115,1.1357936758082565,1.0775581788557298,1.0675436229661663,1.1154750213712399,1.0873965924898328,1.1076381199035201,1.0225338298546909,0.9807655347812175,1.0770363957185922,1.0551413581094606,1.0195452917561478,0.005,-0.038,-0.208
