,"(1, 0.7)","(1, 0.85)","(1, 1.0)","(1, 1.15)","(1, 1.3)","(3, 0.7)","(3, 0.85)","(3, 1.0)","(3, 1.15)","(3, 1.3)","(6, 0.7)","(6, 0.85)","(6, 1.0)","(6, 1.15)","(6, 1.3)","(12, 0.7)","(12, 0.85)","(12, 1.0)","(12, 1.15)","(12, 1.3)","(24, 0.7)","(24, 0.85)","(24, 1.0)","(24, 1.15)","(24, 1.3)",Log Return,Skew,Slope
1,0.1907804969327684,0.19075904745887612,0.23089654929442835,0.1853431234397119,0.19761955612887205,0.19325416844680046,0.1850656268743391,0.2374221635380425,0.2012359501018256,0.19516091510254302,0.20954123110948164,0.20768816878460464,0.22105485712275663,0.19898426837885663,0.19056502955116805,0.20419703739212372,0.20830792096765177,0.22695855290762146,0.20973057352356408,0.20342733962494727,0.2123042073939142,0.20182711238931367,0.22769746834397003,0.20976141923139444,0.205828169768416,-0.017907502461869142,-0.021903202533615995,-0.003199080950458316
2,0.18315240735846045,0.18660801374874814,0.22354667431443798,0.20263682088286206,0.19324848962067606,0.18809960349303473,0.21044338904901985,0.22837195901428742,0.19180907865239813,0.2072998041592126,0.2006999855927516,0.20129648487878596,0.24517832657484606,0.193507577520583,0.1992727103984851,0.19734715171594516,0.2018139413358547,0.23791004983432035,0.19923092597109793,0.2026707623731482,0.2158963369414222,0.20110908459576834,0.2434318071319872,0.19543619803624698,0.21231786312665468,-0.004223043040359811,-0.045159165815979535,0.019885132817549223
3,0.19148830270829914,0.1862642872260732,0.21639661517067588,0.2002011792122923,0.18582938934353332,0.19305814898452983,0.19568577185959157,0.23087698862127143,0.20759047147499607,0.18900051853868124,0.18893520866961777,0.19878222927399147,0.2329813093883544,0.2047946179521094,0.20973950102280753,0.19977022363241045,0.1979855566073253,0.23338041760350273,0.20292971566139062,0.18911945361501356,0.20644284069307722,0.19923503143501373,0.23718593996363133,0.2007427483221981,0.198969596377628,-0.001938526743628314,-0.03719705008502541,0.02078932479295545
4,0.192376899958382,0.19846869513614643,0.20620682135718071,0.19292853512230648,0.2096234341819065,0.20180974388035805,0.20130445814428058,0.22549598972821405,0.18822927422445584,0.19126002305531145,0.198980140079252,0.192111002964967,0.22982831930019176,0.1916759004460923,0.19656469610268923,0.19763942075974958,0.1971787922602511,0.24409839626366314,0.19101551691278948,0.20116217107095105,0.19913841695389026,0.21052834804404688,0.2260007454665013,0.19803332363202367,0.21452686939896232,0.023706085335149066,-0.02171990962846604,0.0197939241093206
5,0.19022319771820578,0.20771130150120568,0.21192004996223787,0.19473440886975443,0.1980304565875083,0.1924989719550208,0.1761029756190557,0.21992949348165722,0.19844260060710228,0.19588472913071056,0.20092404182663565,0.20676397695855916,0.22829996011115158,0.19889119995286006,0.19931942854051057,0.20824108166064698,0.20610372696696916,0.23526744987883716,0.20654538365714484,0.20265418227302723,0.20432291809367992,0.2091297548351434,0.23614903061468448,0.21386295455225268,0.21504090948818422,0.0033296804289466805,-0.02465267592098644,0.024228980652446608
6,0.19030728278821035,0.2040415404383769,0.22773518031267395,0.20068358243051973,0.19897765315099164,0.20715168514648527,0.21094084318665327,0.23937862646114622,0.2046046476673621,0.20371626976217885,0.20967271485763134,0.21258278330119396,0.22511091912863043,0.2159609643302066,0.21247424833264789,0.20513006488002372,0.20667100390196075,0.24381799682608896,0.20394327035955861,0.20892381653305345,0.21025056945572634,0.2118335660003446,0.2419485308729237,0.1988656817749453,0.20848396313765405,-0.024291014368934896,-0.03659890698527876,0.014213350560249749
7,0.2071996023330868,0.20175693163031802,0.22316040283748895,0.19673229825039243,0.19574565904998023,0.21402168886982129,0.2052260473207585,0.23520590701636593,0.20494493403795777,0.20038452792693132,0.20983956877117457,0.2192790979303525,0.24415619977759312,0.21250545384553715,0.214134536818794,0.20349709516663886,0.19744456871162383,0.23764906689152804,0.2217823957545204,0.2125604187756951,0.21212589024726772,0.2167146466051331,0.24770987275132691,0.2123621881710899,0.21977487873776552,0.0008995356078510152,-0.03317145536321542,0.024549469913837968
8,0.18463337032217392,0.1958636276534427,0.22646628647339193,0.18955246130433384,0.19877635114460435,0.19903059175010457,0.1998133446637994,0.22901466871102014,0.20942966443215896,0.20732958409294025,0.22364171148153933,0.20817430234700549,0.2446313047437239,0.2031671269308461,0.20105960974255488,0.1919143879543308,0.21026792459351784,0.24590926234611443,0.20926957424832185,0.1992325796665741,0.2132498198686487,0.2007099697971559,0.2383188035489302,0.20862633217606177,0.20362733547898643,-0.0024113615591064,-0.03365065256232136,0.011852517075538277
9,0.19916859810284224,0.19229802102825802,0.21809063333757192,0.18899502773709098,0.18594860124164042,0.2101994620936188,0.19777072787557706,0.22853296751105678,0.20705782788474125,0.19466784408206292,0.19078032762797775,0.20292360939650947,0.24064484999556057,0.20810400015359168,0.22465733341757127,0.20171344023496732,0.20011589640959299,0.22623790533307994,0.19849032388898377,0.21997469061938224,0.2179567048232831,0.20667713419841896,0.25090688192020105,0.20445873983875554,0.19930457185813721,-0.0003350388164248307,-0.045338944901613804,0.03281624858262913
10,0.2050025976909866,0.1866466348192752,0.21513566133198606,0.18354269635660778,0.18691230888055368,0.19741877903387958,0.19058512741017009,0.22721078476633993,0.19393449577000269,0.2005712820644291,0.1941531958094191,0.19932330773349596,0.21694271483934188,0.19188613329501683,0.19656045063414987,0.19813451894445408,0.19686367199011406,0.23022696996511782,0.1970243138964512,0.20539615716237516,0.2052448657947925,0.21657191689573208,0.22037223563379446,0.2085850261335325,0.20555069236300663,0.014852300898438234,-0.007793764119162189,0.0052365743018084054
