,"(1, 0.7)","(1, 0.85)","(1, 1.0)","(1, 1.15)","(1, 1.3)","(3, 0.7)","(3, 0.85)","(3, 1.0)","(3, 1.15)","(3, 1.3)","(6, 0.7)","(6, 0.85)","(6, 1.0)","(6, 1.15)","(6, 1.3)","(12, 0.7)","(12, 0.85)","(12, 1.0)","(12, 1.15)","(12, 1.3)","(24, 0.7)","(24, 0.85)","(24, 1.0)","(24, 1.15)","(24, 1.3)",Log Return,Skew,Slope
1,0.1904566546061436,0.1904359496502356,0.23057345087983466,0.18501998012077098,0.19729606213666392,0.19293107118224792,0.18474252980134806,0.23709906636027836,0.20091285177640883,0.19483781812092824,0.20921813392780408,0.20736507346799488,0.2207317599415231,0.19866117114372975,0.19024193237685108,0.2038739121908012,0.2079848227005648,0.22663545573073096,0.2094074764086025,0.2031042402171295,0.2119811026062362,0.2015040318771621,0.22737437061393195,0.20943832197431592,0.2055050723046507,0.0006107711227665639,-0.021903193688192935,-0.0031990802659027096
2,0.18071684906119112,0.18417186755605972,0.22111052448635335,0.20020053318936606,0.19081253439154075,0.18566346118518506,0.20800724925554634,0.22593581845790617,0.18937293874035319,0.20486384076766742,0.1982640100657568,0.19886035786704953,0.24274218599283603,0.1910714515515146,0.1968365010995992,0.1949108558701293,0.19937779355051355,0.23547390928430986,0.19679478185137667,0.2002346150866965,0.21346013583430384,0.19867306512474006,0.24099566242470932,0.19300005687190164,0.20988172047769194,-0.001346712325536872,-0.04515910142638846,0.019885137938355973
3,0.19257013924108812,0.18734674240160945,0.2174790741265931,0.2012838596673584,0.1869117210384518,0.19414076652602305,0.19676822546161982,0.23195944317773354,0.20867292501831955,0.19008279885534882,0.19001800468055496,0.1998646675383439,0.2340637639594373,0.20587707290956753,0.21082195554462185,0.20085267839383256,0.1990680192992219,0.23446281830192298,0.20401217066449737,0.19020191572871184,0.20752530799229976,0.20031788186224092,0.23826839640952516,0.20182520309888893,0.20005205235964807,0.000880900104618014,-0.037196853928960244,0.020789322282932066
4,0.19239191641384043,0.19848265914470342,0.20622078542200173,0.19294249911107508,0.20963740226271965,0.2018237073686175,0.20131842212671525,0.22550995373396204,0.18824323820564906,0.19127398654600566,0.1989941033016923,0.1921249665804565,0.22984228330615894,0.1916898644601627,0.19657866010748523,0.19765338477045277,0.19719275646990964,0.2441123590404087,0.19102948092545172,0.20117613526630823,0.19915238103780997,0.21054231003683724,0.22601470949684827,0.19804728764020935,0.2145408334285237,0.0020126303008727578,-0.02171991065832496,0.019793924074846536
5,0.1880215999297598,0.2055090668523405,0.2097178111645464,0.19253198435175048,0.19582802903815266,0.19029676007263263,0.17390074606576778,0.2177272631392663,0.19624037074284195,0.19368272295339975,0.19872201392915226,0.2045617605483043,0.22609772974479628,0.19668896910927183,0.19711719822447632,0.2060387314657984,0.2039014890056756,0.23306521954249212,0.2043431496280195,0.20045194483081863,0.20212063707460265,0.2069276438900193,0.23394679650531108,0.2116607236736372,0.212838677143309,0.004603163384901313,-0.024652612723482847,0.024228985340764675
6,0.18297686832061066,0.1967110840683113,0.22040476601372716,0.19335312974747265,0.19164744989658905,0.19982130308822169,0.20361045575786427,0.2320482380179258,0.19727425703895152,0.19638610798941367,0.20234248440176403,0.2052524125433007,0.21778053062751004,0.20863042787316916,0.20514388737968536,0.19779979063675396,0.1993405025231219,0.236487608393734,0.19661287891512505,0.2015933234045204,0.2029203951119944,0.20450336531929758,0.2346181305020168,0.19153529112197593,0.2011535706509026,-0.002664962801146913,-0.036598802281380044,0.014213364488289637
7,0.19954245938850051,0.19410009192473168,0.21550363273422382,0.18907562427679606,0.18808879920921975,0.20636497287210068,0.1975693042216923,0.22754916321094046,0.19728797087426103,0.19272787691925983,0.20218282390050907,0.2116223670378564,0.23649945591790852,0.20484859424419935,0.2064778048146727,0.19584044482825616,0.18978775775025516,0.22999232309451736,0.2141256528834513,0.20490361294769968,0.20446931760337522,0.20905805278215625,0.2400531167113062,0.2047054419236199,0.21211813138804667,-0.003344567231376931,-0.033171369358418135,0.02454948397708237
8,0.17993318083375634,0.19116351174803112,0.22176618732820422,0.18485222473092738,0.19407586482038125,0.1943303130311912,0.1951132628137166,0.2243145862963619,0.20472958270581385,0.20262952683283794,0.21894162871977393,0.20347423036552062,0.23993122229099945,0.19846682439153643,0.1963596098815365,0.1872144723711707,0.20556759299062083,0.24120917993910695,0.20456949249474696,0.19453226565003656,0.20854955844131734,0.19601000174441602,0.23361871341563492,0.20392624837487258,0.19892725043250215,-0.00022842741191049002,-0.033650588355990635,0.011852526087430704
9,0.19482069117649675,0.1879495461035164,0.21374216503859375,0.1846465656103638,0.18160030599564414,0.20585094680997765,0.19342227614987959,0.2241845150447372,0.2027093763029365,0.19031941034877684,0.1864319122349553,0.1985751703963297,0.2362963974906846,0.20375577424555397,0.2203090178572742,0.19736518476194534,0.19576755516203515,0.22188945287527562,0.19414187210082856,0.21562637563051046,0.213608105038726,0.20232881831296176,0.24655842221617294,0.20011028615545273,0.19495611656547757,0.0009045855863276551,-0.04533886998196571,0.03281625717757919
10,0.2042498304365096,0.18589346387728017,0.2143824885732214,0.18278947300959528,0.18615931164318356,0.1966656091153438,0.18983195789426627,0.2264576149347146,0.19318132627966522,0.19981822906554716,0.19340014640020925,0.19857014344685028,0.2161895449991383,0.19113296330201018,0.1958072808129815,0.19738134904262966,0.19611049963755953,0.22947380013569751,0.1962711442219513,0.20464298488844404,0.20449168060081183,0.21581879261125722,0.21961906450686594,0.20783185612492058,0.20479752179348443,-2.4092914068214815e-05,-0.007793740138777039,0.005236575933644544
