Timestep,Asset Price
281,96.29033942717315
282,96.03107551538345
283,96.12102457884416
284,96.04511789874884
285,95.72644192085326
286,95.64555961310808
287,95.6003286448047
288,95.44302788680753
289,95.49946794939211
290,95.9248068237876
291,95.96723022366743
292,96.39351993022538
293,96.91149675038857
294,97.14087864814736
295,96.94199483220704
296,97.17671849820229
297,97.68978473262236
298,97.71523198068056
299,97.95870421011604
300,98.22221345542843
301,98.22834124576953
302,98.07869990476019
303,98.2246405700193
304,98.0876827473568
305,97.85168617858419
306,97.50897180588217
307,97.54612041480327
308,97.3568030153999
309,97.57486617607529
310,97.63850403583673
311,97.59350144819632
312,97.91911049945016
313,97.92912757529294
314,98.2064799968037
315,98.6433253209735
316,98.93509433153386
317,99.01716933211142
318,99.2161121262514
319,99.45248023791162
320,99.56887642987319
321,99.60384869092957
322,99.74012335547289
323,99.96099552303357
324,100.1173046326002
325,100.11950470718301
326,100.34489054883399
327,100.40448823181424
328,100.05411743776764
329,100.47806433299777
330,100.44773343677751
331,100.81970728071059
332,101.10875629980725
333,101.05558647782594
334,101.29764699715406
335,101.21567064144787
336,100.98972831856868
337,101.18907288155077
338,101.40710026343534
339,101.20315215221851
340,101.4855688200648
341,101.11347095275565
342,100.98950486445902
343,101.1265597552043
344,101.13143407018967
345,101.0403020372704
346,100.75092420483207
347,100.61270741741406
348,100.48257950178655
349,100.83189347229607
350,101.0560972879551
351,100.9599460739604
352,100.69792561980404
353,100.7855834433711
354,100.91995085233695
355,100.73098587222967
356,100.45355815145938
357,100.28318025814218
358,100.45543742595957
359,100.4581243754197
360,100.1018251163731
361,100.18175536887298
362,99.94550124782278
363,99.76582625501793
364,100.02436950876678
365,99.78576698508704
366,99.99733489106336
367,100.05466643281014
368,100.04402447582122
369,99.7617384838173
370,99.73026487078752
371,99.56312782542217
372,99.26991798397
373,99.31107451441999
374,99.52753050307015
375,99.3768646377491
376,99.3155473035292
377,99.23185857833958
378,99.19401441796414
379,98.92023759776475
380,98.96742683594013
381,98.72322467102757
382,99.10592062537182
383,99.02230299056531
384,99.09545189412819
385,99.34147223193972
386,99.61313388850871
387,100.03440816844888
388,100.32910580845459
389,99.98711585826699
390,99.70074335086898
391,99.36839624400848
392,99.54577952471473
393,99.6011930911667
394,100.02147109532284
395,100.04446560435689
396,99.78534221481114
397,98.99919447649428
398,99.0964760697043
399,99.46494536084852
400,99.32393261146353
401,99.20679717477427
402,99.11886988935484
403,98.96756385378569
404,99.18634428621098
405,99.1200040544315
406,99.26830286638463
407,99.55048615798759
408,99.42305012594397
409,99.58039091789165
410,99.83852064436715
411,99.8131187371588
412,99.9201193838258
413,99.42927673637074
414,99.33995766110404
415,99.24888269472649
416,99.13088327947882
417,99.31333073198043
418,99.27620927054994
419,99.39324316361296
420,99.28754675560076
421,99.15127068205646
422,98.91544775005481
423,98.78153369883587
424,98.85370317981344
425,99.04023062420832
426,99.04611343185424
427,99.09942957881884
428,99.06277409995673
429,98.82524698861315
430,98.66239484673362
431,98.93947629513481
432,98.97511321997249
433,98.98368606456431
434,99.01060537990598
435,98.7371099720455
436,98.39793913332086
437,98.32454470588834
438,98.30591063647518
439,98.16845068721315
440,98.04124617970206
441,98.24016668944166
442,98.53040760172883
443,98.44739430725387
444,98.47327991523186
445,98.71364209498098
446,98.75388346804131
447,98.88698180031919
448,99.3015871484066
449,99.27910069101526
450,99.1468470660769
451,99.13002845660371
452,99.41400764043526
453,99.2473874336655
454,99.52249233221896
455,99.84421979965
456,100.0575750171239
457,100.08441098356663
458,100.22602874930037
459,100.25910455153956
460,100.45668015653293
461,100.84644889276622
462,100.88366323565423
463,101.35301416503543
464,101.47395969483615
465,101.63039223363415
466,101.69260701244757
467,101.87958696723996
468,102.12612981625551
469,101.99417648701773
470,101.72194291518663
471,101.68600969980427
472,101.7886506106143
473,102.03245438762282
474,102.08449612052996
475,102.46263095291349
476,102.65084016673264
477,102.63625313319761
478,102.77495486883838
479,102.62639852448731
480,102.5233592596062
481,102.56879557913257
482,102.20619732506064
483,102.32331127402652
484,101.93037924739103
485,102.0311022334835
486,101.97347083149997
487,101.59965202022225
488,101.67360020101057
489,102.48045744584148
490,102.42414017399287
491,102.20416212024831
492,102.258270378459
493,102.09360751842515
494,102.03205287319189
495,101.63852099750726
496,101.61404473043156
497,101.62320878592651
498,101.65494640724455
499,102.2411335129774
500,102.29580183900335
501,102.25679704742748
502,102.21073759548253
503,102.30114511198593
504,102.22972097536476
505,102.61487084139026
506,102.40329712305928
507,101.98563884512706
508,102.24772817392487
509,101.95606067849432
510,102.07841542662159
511,101.79788643039078
512,100.99626381449069
513,101.17250314734599
514,101.4353323064765
515,101.4082536919929
516,101.3429715210921
517,101.40425283407403
518,101.7335830554893
519,101.75592497497719
520,101.71240541206149
521,101.79867824095571
522,101.91535178957784
523,102.04546719088695
524,102.27304915063152
525,101.54007061514622
526,101.73927467313128
527,101.64209580445942
528,101.46521991505566
529,101.61640155987853
530,101.52957727953772
531,101.26879810082929
532,101.34630879006414
533,101.50913732204613
534,101.59196106272712
535,101.65667730906947
536,101.64530827950034
537,101.79883920610129
538,101.97175223814303
539,102.10070844031543
540,102.49698365158004
541,102.69318769463959
542,103.01975310806853
543,103.61319782048209
544,103.6755772524047
545,103.89269129490006
546,104.35338289437051
547,104.20126326090052
548,104.01062481529156
549,103.670373084436
550,103.38190636467259
551,102.95896444823562
552,103.11572822290651
553,103.08715474371502
554,102.93929608624546
555,103.01364260830952
556,102.92354856777561
557,103.10546339711743
558,103.18430877141353
559,103.01343604672547
560,103.08949413696924
561,103.0392529408627
562,102.98136433858431
563,102.8166958008254
564,102.8685002795011
565,102.94159417072319
566,102.9490567964988
567,103.10837630391865
568,103.07535948415472
569,102.93634769241169
570,103.28761432357068
571,103.8287588732717
572,103.83357916161879
573,103.97324434394073
574,104.02838632360482
575,103.90874135904605
576,103.9208164566841
577,104.24180224034716
578,104.43129453260786
579,104.37558115905149
580,104.36481415824886
581,104.728211695139
582,105.01060733804782
583,105.00959543685985
584,105.2945369321574
585,105.29286470205172
586,105.07665027889554
587,105.7755402845647
588,105.47100077091645
589,105.39148360029134
590,104.75902791580951
591,104.70939815753717
592,104.66378170007441
593,104.77945425745108
594,104.89727361758854
595,104.77720527510459
596,104.5401222125703
597,104.83607621863823
598,104.52129663936488
599,104.30832720278038
600,103.96579157514759
601,104.12290511293185
602,104.22839739353016
603,104.39191875941958
604,103.819465351271
605,103.60197440423981
606,103.47393361119212
607,103.27984474634201
608,103.78368362375106
609,103.58467649011455
610,103.6657246950331
611,103.39514776086604
612,103.4977702668947
613,103.56505976038949
614,103.72818420432613
615,103.9971356338169
616,103.9595631755206
617,104.0045676801183
618,104.04911429690641
619,104.26406485665419
620,104.36745777687551
621,104.91803134188075
622,104.85554628911046
623,105.020388842026
624,104.78592610292866
625,105.07351201648898
626,105.09244356871119
627,105.09174793282249
628,105.36554835176314
629,105.31818182062804
630,105.07057031126544
631,105.06264330415918
632,104.68278531947789
633,104.4283094918525
634,104.81312931122174
635,104.9611218701033
636,104.79486156121477
637,104.68388294010819
638,104.46666670432856
639,104.67096995891828
640,104.58075497275837
641,104.65800536643637
642,104.37804163117767
643,104.59837247341069
644,104.58172116281692
645,104.44573911149135
646,104.05628217304593
647,103.76122383060809
648,103.66810617317942
649,103.31513373989087
650,103.13156408847965
651,102.86247893894553
652,102.7224448781923
653,102.92971623701851
654,102.69701943659763
655,102.51618922702514
656,102.42896646479173
657,102.30958644416745
658,102.62369097118027
659,102.54847275068317
660,102.74535495326106
661,102.97513030527091
662,102.85713809331187
663,103.13895761918424
664,102.65339754501808
665,102.77780612078149
666,102.68587802932642
667,102.87986316385903
668,102.48008905807939
669,102.75084858301817
670,102.76732415018695
671,102.31678959932776
672,102.43559824951751
673,102.67904260507743
674,102.52880460654077
675,102.67871436620821
676,102.22413151851482
677,102.30753959555194
678,102.38275223353446
679,102.31361770207157
680,102.61440080659128
681,102.06552042535415
682,102.06580210074779
683,102.2235724087379
684,102.44218538650333
685,102.15374523437114
686,102.26597052824232
687,102.39552295162929
688,102.02964893331196
689,102.08598899670501
690,102.24665102271562
691,102.24629755899656
692,102.35642427787866
693,102.6478692253028
694,102.44036027428828
695,102.5776138397886
696,102.78595210366466
697,102.94760167391479
698,102.83453698069609
699,103.13002469886703
700,103.194413132562
701,102.87938695149874
702,103.15820359369276
703,103.23084852752491
704,102.9525278567993
705,103.00677467547642
706,103.24495162499386
707,103.46833674489606
708,103.37929573730439
709,103.47653705879311
710,103.51948416177898
711,103.51261562054296
712,103.45321667920139
713,103.63326875261625
714,103.47153490695602
715,103.51971693070443
716,103.33882511178103
717,103.12714650502444
718,103.31810902081887
719,103.51465808227762
720,103.5642113259043
721,103.37738439511116
722,103.3123614871509
723,103.23712224907212
724,102.9955650725317
725,102.80404045142686
726,102.82945189733465
727,102.78802890564714
728,103.03682041882284
729,103.394856107305
730,103.1978450581258
731,103.16143552518496
732,103.4696519435874
733,103.44992791827862
734,103.60553736291715
735,102.97491724819596
736,103.01242551822867
737,103.07929595533376
738,103.17934580135412
739,102.57256861432103
740,102.432664248061
741,102.2961191650931
742,102.12866114348402
743,101.94281809798379
744,101.53434874101745
745,101.5214604725002
746,101.30118237406309
747,101.4221822384373
748,101.49587477468759
749,101.51092154777191
750,101.57287878675669
751,101.71510279659887
752,101.45139627677987
753,101.48929474084261
754,101.88033213112007
755,102.28541087546249
756,102.24022627944078
757,102.30625037114079
758,102.01366354691231
759,101.3656835915785
760,101.34868596635363
761,101.03718614306261
762,101.59513697727913
763,101.43166636641892
764,101.22071795460668
765,101.13459226736262
766,100.94439732724666
767,100.8583177568851
768,101.05674816780987
769,101.16463749541862
770,100.84018792200563
771,100.92936680553495
772,100.85506585666064
773,100.6563308254244
774,100.73570986573084
775,100.66070997198536
776,100.82626596592345
777,100.91906939449457
778,101.35469385946409
779,101.21581253546745
780,101.91513028548246
781,102.15588490412514
782,101.780650006066
783,101.78265204932917
784,102.00555282051234
785,101.99809525542747
786,101.85720985240202
787,101.7487126830824
788,101.66640388754439
789,101.42281751188636
790,101.20202048333722
791,100.81284334397904
792,100.64191486470894
793,100.61652517314928
794,100.27482104097757
795,100.58009862877364
796,100.41507745048118
797,100.05347330875364
798,100.60059667961727
799,100.78820499353826
800,100.5681315621061
801,100.61551385680048
802,100.91215919808697
803,101.4103858275143
804,101.39251034141905
805,101.71849733657554
806,101.49705908388226
807,101.9884332644865
808,102.01051889373862
809,101.63856696333727
810,101.35312424819101
811,101.00645927649045
812,100.67512641698579
813,101.11767448569968
814,101.005290904002
815,100.9097643044095
816,100.55619445360654
817,100.7826847283166
818,100.65129883611401
819,100.62405971090666
820,100.77084828661232
821,100.98824835445392
822,101.02539009714987
823,101.2763833597076
824,101.44185623966996
825,101.29657254395994
826,101.16378396468339
827,101.01081342441539
828,100.73443004178527
829,100.75778227879032
830,100.92156870514155
831,100.89474427968474
832,101.15681085258704
833,101.07223209081727
834,101.15562750499515
835,100.97836112474012
836,101.52225894236878
837,101.43393846382844
838,102.072258164568
839,102.1289576335424
840,101.9838189595043
841,101.96101339320883
842,101.62799191199673
843,101.03834177095946
844,101.20688873207132
845,101.48077115867264
846,101.56359632469322
847,101.76137117361877
848,101.23337521170349
849,101.6028903653818
850,101.92729817621051
851,102.0440933462126
852,102.33874833057338
853,102.02498187998094
854,101.78104642020985
855,101.6219865932797
856,102.04650838602429
857,102.14697878717963
858,102.1347942795226
859,101.95579771714651
860,101.96397462270137
861,101.91267048376194
862,101.78629980187951
863,102.05185509840888
864,102.26735047748696
865,102.5781994326026
866,102.52723566335098
867,102.21372193787303
868,102.35399210505413
869,102.31932144400616
870,102.2601599303416
871,101.94477111732081
872,102.09086930522088
873,101.70678940936331
874,101.72333214466738
875,101.43223220908523
876,101.79174779027274
877,101.3717073516089
878,101.01939051829092
879,100.55747468003995
880,100.36676045632372
881,100.20750527991423
882,100.17389384777462
883,99.70518702800759
884,99.7270493178519
885,100.0727332121938
886,100.01852323932879
887,99.90072485521551
888,99.99728446463597
889,100.5402789220445
890,100.5373001917084
891,100.55212210384619
892,100.86449531792762
893,100.88997551518995
894,101.18309129102283
895,101.06027700037329
896,100.73516848497175
897,100.79341609410146
898,100.80350188358616
899,101.37290916188557
900,101.70016586403453
901,101.69031141471669
902,101.41643331420681
903,101.11105442691795
904,100.92118607744567
905,101.07884579753973
906,101.0058229025107
907,100.90548475946275
908,101.39620425455276
909,101.76268372162856
910,101.97091652460782
911,102.36568492503511
912,102.36092045446236
913,102.34682373973935
914,102.30422416980032
915,102.63648541655019
916,102.79692420872559
917,102.67011764555447
918,102.71626144299809
919,102.79532154898686
920,102.80198770098998
921,101.86985545399257
922,101.89218170849388
923,101.51654338032166
924,101.35830100952694
925,101.22269950019093
926,101.06227388052024
927,101.07943445966391
928,101.20094958518062
929,101.21357272381195
930,101.08715631482617
931,101.25877057203691
932,101.07784502477033
933,100.60642148399306
934,100.95259018663697
935,101.24236193887307
936,101.16677281627933
937,101.301086435878
938,101.31768337909753
939,101.46413201530332
940,101.32613086938254
941,101.18747622315198
942,101.13443664450004
943,100.84524812487724
944,100.89983324867397
945,100.59183534866663
946,100.51729834302223
947,100.51240837008643
948,100.48895776673059
949,100.53601839647618
950,100.76535875959097
951,101.055490979677
952,101.00165788852775
953,101.14628500421678
954,101.15635102952855
955,101.02340818387957
956,100.9532298174848
957,100.81940737841502
958,101.03867710018254
959,101.11515787989462
960,101.0308669281277
961,100.84924478440217
962,100.60871485178511
963,100.41270958250973
964,100.80017611399485
965,100.25884712854656
966,100.69038570593382
967,99.99387926080887
968,100.34723685498857
969,100.40172328757642
970,100.51242089600002
971,100.72921181515404
972,100.11436050024163
973,100.34003296510343
974,100.29044921640669
975,99.98819010428498
976,100.09877077067131
977,100.71158798634154
978,100.96770722434069
979,101.20357335421616
980,101.28679647766248
981,101.56486097000754
982,101.97876357262993
983,102.32073724575896
984,102.41094582676259
985,102.10152600434382
986,101.88666409594381
987,102.38568296990337
988,101.95689719728857
989,101.73216557637282
990,102.07227702658595
991,101.81163501472395
992,101.72399103701869
993,101.89367210711595
994,101.68148557680105
995,102.02906380541637
996,102.13440268892656
997,102.54388324108129
998,102.64489798618156
999,102.36836166466699
1000,102.67979696645823
1001,103.27050346006288
1002,103.57251216798204
1003,103.82167934510588
1004,104.16763861924662
1005,104.49731849206482
1006,104.31598769923461
1007,104.35336590088178
1008,104.18963799114363
1009,104.4105345437315
1010,104.36504159184558
1011,104.61468231197381
1012,104.57571443201678
1013,104.54098495864142
1014,104.6806869280738
1015,104.57486405226405
1016,104.51942460512862
1017,104.53818423120005
1018,104.65695294360668
1019,104.88670050049835
1020,104.86764392453422
1021,104.61568245240744
1022,104.94645368848832
1023,104.60277897853076
1024,104.38128988853899
1025,104.73964791591912
1026,104.69404733702348
1027,104.76864801451121
1028,104.69497648321263
1029,104.80849861077073
1030,104.67965192710201
1031,104.59211532956678
1032,104.70618722679227
1033,104.80430495253486
1034,104.97281730026536
1035,105.07573000469704
1036,104.9691711417582
1037,105.24706931535582
1038,105.15365103641818
1039,105.0405968990437
1040,105.18167944117475
1041,105.36256652438345
1042,105.2844713040974
1043,105.29644896446105
1044,105.32067753890927
1045,105.13984817521269
1046,105.53375325859382
1047,105.49977707808853
1048,105.30725435336738
1049,104.84590393661408
1050,104.74436254005681
1051,104.62204109261641
1052,104.8608607825953
1053,105.06262996704491
1054,104.87570012060347
1055,104.59836511973919
1056,105.04259728687538
1057,104.78865284322391
1058,104.89388785678
1059,104.68135808045484
1060,104.8023336330545
1061,104.9216847692057
1062,104.8292100495044
1063,104.80798054382123
1064,104.8209829691198
1065,104.82726599473257
1066,104.98936266616485
1067,104.8889954322094
1068,104.8823455493429
1069,105.46545195170857
1070,105.61857769958742
1071,105.80441738074585
1072,105.658512031735
1073,105.39872899591758
1074,105.12330377005543
1075,105.58659327326043
1076,105.41046380946902
1077,105.36896019599587
1078,105.39851872842122
1079,105.27505890023241
1080,105.61550745487226
1081,105.39757567948902
1082,105.36837530763664
1083,105.36579478136368
1084,105.11061443749323
1085,105.52180465838268
1086,105.65672156645626
1087,105.64241075912699
1088,105.53461493178236
1089,105.27212541942859
1090,105.21161508372077
1091,105.47129250874605
1092,105.81960349073304
1093,105.64718434072553
1094,105.52467152822679
1095,105.74343848082015
1096,105.33146751823061
1097,105.72005663399244
1098,105.96427147440698
1099,105.7518158073363
1100,105.37523743882525
1101,105.04009910379061
1102,105.53717576989605
1103,105.57856504251917
1104,105.23980424149134
1105,105.50108692141326
1106,105.17107944665236
1107,105.44178677815123
1108,105.02771612637342
1109,105.23535904079722
1110,105.24244195914801
1111,105.10388648030839
1112,105.27247282343247
1113,105.20025555857617
1114,105.18905488454688
1115,105.2750403659173
1116,105.40423890158115
1117,105.62440561829989
1118,105.68428659695077
1119,105.66902305614045
1120,106.00535707932481
1121,105.95892590164978
1122,106.10644257920484
1123,105.99290769117678
1124,105.80744695223362
1125,105.82357125171336
1126,105.58817218211622
1127,105.5080852694768
1128,105.54744370044129
1129,105.42902607673335
1130,105.35622697066479
1131,105.26213912503584
1132,105.69297528020985
1133,105.82871402752862
1134,105.75031237492021
1135,105.94031917021157
1136,106.13889289629327
1137,105.8934141793201
1138,105.70613358631037
1139,105.87685425254118
1140,105.66577004718106
1141,105.82009726308482
1142,105.48583868698944
1143,105.56251542407986
1144,105.50701252027542
1145,105.83571423758433
1146,105.75592471382971
1147,105.57522912082497
1148,105.74679972400489
1149,105.44151908313057
1150,105.59160685779938
1151,105.59983692638066
1152,105.70982583471533
1153,105.70744011894344
1154,106.08823418246534
1155,106.09692762933061
1156,106.00798344565776
1157,105.96088136535565
1158,106.15803011958172
1159,106.237871976595
1160,106.43850240742415
1161,105.94978919264203
1162,105.89440492237979
1163,105.4504101701547
1164,105.14416903898608
1165,105.3988765123617
1166,105.5778323559565
1167,105.61663098549369
1168,105.3495186337051
1169,105.43490148292952
1170,105.72595810039586
1171,105.71340908665451
1172,105.75400950186548
1173,105.72060067717199
1174,105.65952607188287
1175,105.91247077836826
1176,106.22618494084674
1177,106.25712932853749
1178,106.1794850897392
1179,106.0554273322083
1180,105.9211567748614
1181,105.8371832676469
1182,106.0381175700735
1183,106.31791811782861
1184,106.36423421171331
1185,106.44985058410639
1186,106.83843558183861
1187,106.8289422736334
1188,106.6724510937295
1189,106.24119190866351
1190,106.06402358980152
1191,106.22186559006195
1192,106.3513957141729
1193,106.46562072124574
1194,106.15280090381226
1195,106.15804401158829
1196,106.0977146677661
1197,105.99278903073807
1198,105.94235255141447
1199,105.95045151095997
1200,105.85716034093954
1201,106.01689301667555
1202,105.90342521893866
1203,105.75122388731756
1204,106.08594861191645
1205,106.264192098593
1206,106.08007957003508
1207,106.06476847386259
1208,106.22231356681993
1209,106.14239722742457
1210,106.0722179459979
1211,105.89274758488236
1212,105.74915322282901
1213,105.40393704328082
1214,104.93329256197298
1215,105.15610608841378
1216,105.38615660569987
1217,105.70477869475101
1218,105.79211489106665
1219,105.79607820197019
1220,106.03366379003853
1221,106.02641597931871
1222,106.16040619750603
1223,105.77306910032571
1224,105.8661231344101
1225,106.11107687958236
1226,106.23152073415238
1227,106.47149966382838
1228,106.29071718846522
1229,106.2602881454162
1230,106.0577228848959
1231,105.99115151077241
1232,106.22390899875012
1233,106.13133157874195
1234,106.02972561267131
1235,105.79821015260784
1236,105.99937530475233
1237,105.8686501841897
1238,105.48448390749616
1239,105.41539204306142
1240,105.62507553846196
1241,105.5614712563826
1242,105.4386874895135
1243,105.59591388001746
1244,105.38887341115996
1245,105.38193020767535
1246,105.02864534639123
1247,105.29659369625053
1248,105.37187409330316
1249,105.42037031098823
1250,105.5421776831287
1251,105.55082157225497
1252,105.51689394681505
1253,105.62044510313326
1254,105.87982081569123
1255,105.49089845005453
1256,105.69763514603417
1257,105.74740687198711
1258,105.53405104485905
1259,105.35678909646688
1260,105.23245887690777
1261,104.926085887459
1262,105.23770695154101
1263,105.3061209024258
1264,105.19405546405841
1265,105.08226236003833
1266,105.14150983099312
1267,104.8833364536282
1268,105.2870031482301
1269,105.15946540120348
1270,105.4541851727598
1271,105.42342690419122
1272,105.28889970497761
1273,105.09815081621014
1274,105.20522499938009
1275,105.47565857161852
1276,105.65222386102178
1277,105.83296953008148
1278,105.36050749536577
1279,105.27316782608557
1280,105.54967401939106
1281,105.85052675346196
1282,105.48610093475455
1283,105.8286690781023
1284,105.55403897747753
1285,105.66927771790485
1286,105.58908195898586
1287,105.2771512243637
1288,105.21295254511669
1289,105.43219900444323
1290,104.86826772423979
1291,104.52449673420162
1292,104.55022918337818
1293,104.43401788151468
1294,104.34926110656825
1295,104.08820451800355
1296,103.63013365043882
1297,104.03314483858405
1298,104.00714850492861
1299,104.11074070945767
1300,104.01421936098446
1301,103.78822790328472
1302,103.50186311030896
1303,103.6485326605949
1304,103.34577688204459
1305,103.15879893824392
1306,103.38757135661947
1307,103.68037199088927
1308,103.26713502983004
1309,103.04928966655447
1310,103.13743126002993
1311,102.96487039323421
1312,103.0427731176867
1313,102.82212847793922
1314,103.2286410687066
1315,103.22664786112513
1316,103.21707923794827
1317,103.27446719089356
1318,103.8080010250421
1319,104.29335872275769
1320,104.25179851322424
1321,104.50011444998573
1322,104.26725317868484
1323,104.35583751305134
1324,104.30467429244442
1325,104.81138394776737
1326,104.65897129755157
1327,104.0552327265493
1328,103.88453595535661
1329,103.7755765561596
1330,103.81149798772744
1331,103.75100726601754
1332,103.27528200771064
1333,102.94677968101672
1334,102.94163745385367
1335,102.82625041029719
1336,102.9790312958594
1337,103.4004527665556
1338,103.79880788380288
1339,103.97662727956096
1340,104.41619569151295
1341,104.60875502757801
1342,104.7589733097579
1343,104.93492957961749
1344,105.04667773474796
1345,104.83577335024937
1346,104.97626677633765
1347,105.09680232911663
1348,105.06326490477429
1349,105.1566987621868
1350,105.29161146402828
1351,105.67256029139868
1352,106.34766917500737
1353,106.30348112435694
1354,106.34951679448635
1355,106.42356305335217
1356,106.4016116967251
1357,106.30430920864207
1358,106.37439660245887
1359,106.41796668658328
1360,106.63093537258553
1361,106.84169728419116
1362,106.50461684014748
1363,106.80975987684717
